NORAD_CAT_ID,SATNAME,EPOCH,Orb,Inc,Ecc,MnM,ApA,PeA,AvA,LAN,AgP,MnA,SMa,T,Vel
81964,TBA - TO BE ASSIGNED,2020-11-07T01:55:32.235744,35439.0,66.585,0.0043088,13.9438339,944.7271190843103,881.8923477145681,913.3097333994392,195.2414,240.6976,118.9794,7291.446733399439,6196.287234890247,7393.703559352405
81969,TBA - TO BE ASSIGNED,2020-11-07T01:06:37.496448,16246.0,86.6744,0.0011245,14.85315188,620.457800960352,604.7356408220676,612.5967208912098,222.935,0.4524,359.6708,6990.7337208912095,5816.947183872725,7551.052813971972
81995,TBA - TO BE ASSIGNED,2020-11-07T02:25:47.758944,34566.0,65.7558,0.0591968,13.81626356,1392.4070816303893,523.8407417557637,958.1239116930765,199.2646,131.6625,233.671,7336.260911693076,6253.499698003727,7371.086430962891
82025,TBA - TO BE ASSIGNED,2020-11-07T09:22:21.597600,31905.0,74.0283,0.0004234,14.83730354,620.5358810685766,614.6119130809329,617.5738970747548,187.8395,49.465,310.6896,6995.710897074754,5823.1605066967495,7548.366195853035
82039,TBA - TO BE ASSIGNED,2020-11-06T17:05:57.043392,28582.0,99.0736,0.0045413,14.53136516,747.6367201885523,683.2087545180675,715.4227373533099,286.3958,316.6664,43.0962,7093.559737353309,5945.759331534125,7496.124183997027
82043,TBA - TO BE ASSIGNED,2020-11-07T14:32:50.120160,30869.0,97.9782,0.0261034,14.2212513,1006.0229268202283,630.3265199400657,818.174723380147,247.0962,217.2696,141.012,7196.311723380147,6075.414756224713,7442.415357716837
82044,TBA - TO BE ASSIGNED,2020-11-02T01:02:02.792832,30532.0,99.9729,0.0064897,13.73829042,1033.646316890311,938.0661034184341,985.8562101543725,339.2646,44.9807,315.6571,7363.993210154373,6288.992105904241,7357.193833456
82051,TBA - TO BE ASSIGNED,2020-10-29T10:45:07.016832,30629.0,98.8687,0.0117706,14.17554151,918.523248146862,748.7494493888489,833.6363487678555,1.1264,264.7924,93.981,7211.773348767855,6095.005255287765,7434.433022740371
82073,TBA - TO BE ASSIGNED,2020-11-07T11:38:59.165664,30904.0,97.7491,0.0243843,14.26195717,979.6182363304379,629.3322918675012,804.4752640989695,206.7006,135.8297,226.2643,7182.61226409897,6058.0745664937285,7449.50946866184
82110,TBA - TO BE ASSIGNED,2020-11-07T07:50:29.074560,21526.0,51.646,0.1783306,11.638394,3313.7191672522467,380.1544691619256,1846.9368182070862,308.4871,275.1282,64.9456,8225.073818207085,7423.704679528796,6961.438418682687
82112,TBA - TO BE ASSIGNED,2020-11-07T00:32:21.739776,31227.0,98.6563,0.0102476,14.43355031,820.4549289653169,674.4149073879034,747.4349181766102,35.6618,184.5261,175.5012,7125.57191817661,5986.053198577161,7479.266771665257
82139,TBA - TO BE ASSIGNED,2020-11-05T06:32:33.326016,21767.0,99.1675,0.0093354,14.05752306,941.6449434876495,806.2427920219725,873.943867754811,333.8834,215.8941,143.5931,7252.08086775481,6146.175228113045,7413.74371272922
82162,TBA - TO BE ASSIGNED,2020-11-07T18:21:43.436448,25394.0,100.409,0.0059938,13.41930856,1146.930260585017,1057.260228530159,1102.095244557588,139.1133,12.3213,347.9364,7480.232244557588,6438.483742563252,7299.8064781295725
82168,TBA - TO BE ASSIGNED,2020-11-07T10:46:03.430848,21461.0,74.0115,0.0007849,14.71625572,661.4044120602921,650.3624068215522,655.8834094409222,205.6712,3.846,356.277,7034.020409440922,5871.0586200658845,7527.782730008668
82180,TBA - TO BE ASSIGNED,2020-11-06T06:00:20.049120,33740.0,65.662,0.0472214,14.04656434,1220.3467886339595,535.0837824031869,877.7152855185732,257.1464,57.2913,307.2782,7255.852285518573,6150.970294847194,7411.816719327572
82187,TBA - TO BE ASSIGNED,2020-11-06T22:57:31.802976,37009.0,70.9429,0.0070765,14.61179168,739.3823301041584,639.3559159449924,689.3691230245754,53.2257,203.8379,155.9487,7067.506123024576,5913.032562479011,7509.928308592391
82189,TBA - TO BE ASSIGNED,2020-11-07T10:43:47.531424,36558.0,74.0358,0.0016063,14.33607201,791.1963320977175,768.2010691259329,779.6987006118252,215.2829,141.6351,218.5946,7157.835700611825,6026.755441778774,7462.39142101571
82199,TBA - TO BE ASSIGNED,2020-11-06T10:39:08.339328,35203.0,82.9696,0.0037124,13.83468119,978.8224183413877,924.4005019744072,951.6114601578975,190.4813,279.6426,255.3431,7329.748460157897,6245.174631306404,7374.360293997473
82205,TBA - TO BE ASSIGNED,2020-11-07T16:47:17.470464,35027.0,62.9916,0.0673134,13.78973357,1461.992202676015,473.06851246204224,967.5303575690286,64.138,117.156,249.9741,7345.667357569028,6265.530770512188,7366.365421062869
82223,TBA - TO BE ASSIGNED,2020-11-07T15:34:29.283456,18727.0,99.3662,0.0076994,14.02623819,940.643149714937,828.8038137289977,884.7234817219673,107.8293,78.752,282.2286,7262.8604817219675,6159.883985258337,7408.239891540239
82250,TBA - TO BE ASSIGNED,2020-11-06T14:08:34.080576,35516.0,98.9712,0.0089918,14.00196671,958.4958195689205,827.7325467910841,893.1141831800023,217.5183,350.1797,129.8627,7271.251183180002,6170.561735323528,7403.964267537361
82272,TBA - TO BE ASSIGNED,2020-11-07T10:41:48.339168,4255.0,67.5246,0.0763718,12.31924661,2145.822671956231,936.2217826079459,1541.0222272820884,325.8901,215.8379,138.9026,7919.159227282088,7013.415895892995,7094.623453203748
82284,TBA - TO BE ASSIGNED,2020-11-07T13:42:01.878048,40525.0,99.5581,0.0105612,14.25517042,882.6358777429341,730.8737192187027,806.7547984808184,59.8457,13.5598,346.8378,7184.891798480819,6060.9587577277025,7448.327630398621
82285,TBA - TO BE ASSIGNED,2020-11-07T12:25:28.092864,34276.0,102.0005,0.0355224,13.5330065,1324.3648658882112,795.9140042152485,1060.1394350517298,331.0693,131.361,231.865,7438.276435051729,6384.390637808374,7320.364911677871
82295,TBA - TO BE ASSIGNED,2020-11-07T08:28:39.597312,31403.0,66.6233,0.0125155,14.2557621,896.4760181193778,716.635967812449,806.5559929659134,334.5006,93.4971,268.0448,7184.692992965914,6060.707199932852,7448.430679921256
82298,TBA - TO BE ASSIGNED,2020-11-06T10:14:53.105856,30179.0,99.071,0.0066156,14.13070224,896.6955476766343,801.0733812758563,848.8844644762453,25.6362,207.4182,152.3493,7227.0214644762455,6114.345807629154,7426.586017364282
82303,TBA - TO BE ASSIGNED,2020-11-07T00:30:01.179072,26440.0,81.9673,0.0029118,13.23741401,1192.4429080369755,1148.4828816892505,1170.462894863113,52.9378,239.4253,245.5523,7548.599894863113,6526.954580005606,7266.674123100838
82311,TBA - TO BE ASSIGNED,2020-11-07T14:01:47.941824,29866.0,99.5054,0.0110724,13.51694951,1148.4537471179601,983.6041806806033,1066.0289638992817,58.8851,302.2263,56.8177,7444.165963899281,6391.974752593411,7317.468547509685
82314,TBA - TO BE ASSIGNED,2020-11-05T20:42:57.206304,26106.0,99.2478,0.021301,15.02299328,707.5932749699305,412.0229375529789,559.8081062614547,331.0331,182.1218,177.9121,6937.945106261454,5751.184094252613,7579.725155597793
82320,TBA - TO BE ASSIGNED,2020-11-04T16:48:41.342400,36181.0,99.8415,0.0161576,14.27319546,916.6973685688463,684.7116691190995,800.7045188439729,280.2067,142.9734,218.2722,7178.841518843972,6053.304618586081,7451.4656697232185
82322,TBA - TO BE ASSIGNED,2020-11-05T08:40:40.673568,29381.0,98.6061,0.0079026,14.50453595,780.2940740051845,668.0407324512826,724.1674032282335,2.5855,22.2393,338.2197,7102.304403228233,5956.757272196624,7491.507985690416
82348,TBA - TO BE ASSIGNED,2020-11-07T12:34:47.760960,21105.0,63.7573,0.324216,8.38498773,7174.559662729734,538.1784360966403,3856.369049413187,137.2469,305.3541,28.5044,10234.506049413187,10304.12956847581,6240.730729226023
82363,TBA - TO BE ASSIGNED,2020-11-07T10:46:52.895712,4564.0,66.9383,0.0466747,13.13692001,1563.0336889858581,854.7873550347103,1208.9105220102842,211.4651,271.6039,83.1607,7587.0475220102835,6576.884074366825,7248.238675965664
82369,TBA - TO BE ASSIGNED,2020-11-06T08:28:53.241600,29706.0,99.0776,0.0085114,13.96965289,966.3067611618162,842.3389039244021,904.3228325431091,341.5659,66.603,294.4056,7282.459832543109,6184.835133723919,7398.264243207044
82381,TBA - TO BE ASSIGNED,2020-11-07T19:06:06.400224,24116.0,98.5001,0.0018066,14.38106114,777.6670798132682,751.8583545551373,764.7627171842028,143.9482,49.8967,310.3801,7142.899717184202,6007.901583818723,7470.1893710353315
82383,TBA - TO BE ASSIGNED,2020-11-06T21:09:57.974400,27123.0,98.3046,0.0007628,14.75259531,649.6842815807986,638.9708096699933,644.3275456253959,342.567,130.775,229.4121,7022.464545625396,5856.596631606501,7533.973880861192
82402,TBA - TO BE ASSIGNED,2020-11-07T18:01:35.923008,17723.0,86.6744,0.0011193,14.85121956,621.0284996822529,605.3776857506973,613.2030927164751,222.7409,358.6641,1.4552,6991.340092716475,5817.704037768591,7550.725348500272
82410,TBA - TO BE ASSIGNED,2020-11-03T20:44:41.397792,88331.0,66.6555,0.0063892,13.76015117,1025.054873596293,931.0545136584451,978.054693627369,129.2945,186.1614,173.8677,7356.191693627368,6279.000785134534,7361.0940893051065
82428,TBA - TO BE ASSIGNED,2020-11-07T07:35:18.687264,16238.0,63.1719,0.0034872,13.74777616,1008.1363675401362,956.8005607908608,982.4684641654985,282.4477,18.9817,341.2513,7360.605464165498,6284.652804530379,7358.8867265749095
82432,TBA - TO BE ASSIGNED,2020-11-04T04:00:24.233760,21208.0,74.0092,0.0063688,14.50328673,769.8109822826782,679.339474999143,724.5752286409106,265.2213,164.0319,196.287,7102.71222864091,5957.2703490224585,7491.2929079077885
82448,TBA - TO BE ASSIGNED,2020-11-07T15:44:31.161408,15978.0,85.8766,0.0012226,14.85071981,621.9077423621138,604.8121340488151,613.3599382054645,93.181,36.6252,323.5805,6991.496938205464,5817.899812628671,7550.640652485806
82451,TBA - TO BE ASSIGNED,2020-11-07T04:19:07.959936,85921.0,66.537,0.0289952,14.59580987,899.6005821451445,489.45395222536445,694.5272671852545,179.3986,57.6543,305.2286,7072.664267185254,5919.507089331514,7507.189287142296
82453,TBA - TO BE ASSIGNED,2020-11-07T14:36:13.348512,31545.0,101.9114,0.0094504,12.39502932,1583.2448338930317,1434.1770978595978,1508.7109658763147,263.685,58.7128,302.3149,7886.847965876314,6970.536153600634,7109.141415693798
82458,TBA - TO BE ASSIGNED,2020-11-06T15:09:42.844032,34683.0,66.5116,0.0068776,14.08950325,912.7673293088374,813.1645104254812,862.9659198671593,281.4243,179.6398,180.475,7241.1029198671595,6132.224711328974,7419.361425198712
82464,TBA - TO BE ASSIGNED,2020-11-07T12:13:10.416576,36496.0,70.9998,0.0082703,14.4091635,814.4695320178425,696.4753516839637,755.4724418509031,220.5834,156.6468,16.7338,7133.609441850903,5996.18430313459,7475.052094173272
82475,TBA - TO BE ASSIGNED,2020-11-07T19:17:43.538496,28444.0,99.1702,0.0107855,14.04442015,956.7197369740124,800.187817320173,878.4537771470928,339.2769,239.5203,119.5278,7256.590777147093,6151.909375909683,7411.439565369638
82481,TBA - TO BE ASSIGNED,2020-11-06T20:07:53.623776,17699.0,99.0294,0.0036733,15.05611312,575.0775940746353,524.1820622946943,549.6298281846648,163.1508,290.6771,69.0514,6927.7668281846645,5738.532867771113,7585.29117971624
82484,TBA - TO BE ASSIGNED,2020-11-06T11:02:18.036672,33836.0,99.5801,0.0044499,13.55076654,1086.7094552525923,1020.5681370221282,1053.6387961373603,22.298,214.5743,145.2499,7431.77579613736,6376.023064448714,7323.565805290961
82494,TBA - TO BE ASSIGNED,2020-11-07T07:49:32.287296,21219.0,74.0216,0.0013572,14.48962985,738.6833879553042,719.3916734092209,729.0375306822625,332.2988,215.3055,144.7207,7107.174530682262,5962.885242372144,7488.940801580625
82500,TBA - TO BE ASSIGNED,2020-11-05T04:30:12.320640,35651.0,70.9726,0.014168,14.03724003,983.7745225864091,778.0816542411176,880.9280884137634,283.9611,27.0374,333.8031,7259.065088413763,6155.056108989246,7410.176333042634
82517,TBA - TO BE ASSIGNED,2020-11-07T18:34:28.712352,15443.0,86.3909,0.0020498,14.41659277,767.638915438627,738.4040181880791,753.0214668133531,155.644,271.9747,87.9105,7131.158466813353,5993.094303100015,7476.336569353524
82524,TBA - TO BE ASSIGNED,2020-10-31T18:51:07.081632,46859.0,73.2924,0.017746,14.14327606,972.7751613637829,716.4257633498146,844.6004623567987,81.3617,286.2366,142.1576,7222.7374623567985,6108.909960709619,7428.788145999152
82526,TBA - TO BE ASSIGNED,2020-11-07T06:54:15.969312,26065.0,99.2382,0.0107188,14.00323782,970.6085270013618,814.7397857553851,892.6741563783735,341.9273,59.4421,301.7267,7270.811156378373,6170.001617525902,7404.18830673705
82529,TBA - TO BE ASSIGNED,2020-11-07T07:23:21.017760,34054.0,99.758,0.0246125,13.38405646,1299.654565415337,930.7938597265329,1115.224212570935,72.5361,88.7361,303.422,7493.361212570935,6455.44198488833,7293.408752248204
82560,TBA - TO BE ASSIGNED,2020-11-06T15:27:36.155808,35370.0,100.0131,0.0010799,13.85209444,953.37619188802,937.558671036948,945.467431462484,97.2103,145.9761,276.9788,7323.604431462484,6237.323920526193,7377.452950283585
82561,TBA - TO BE ASSIGNED,2020-11-07T16:51:00.868896,35240.0,63.1243,0.0450417,13.88178835,1264.4169983070096,605.6229531975268,935.0199757522682,106.3607,325.1167,44.3618,7313.1569757522675,6223.98194105876,7382.720723532172
82597,TBA - TO BE ASSIGNED,2020-11-06T10:14:41.603424,36257.0,66.7736,0.0110883,14.28169808,877.4245016880814,718.2853986064456,797.8549501472635,331.193,248.2947,110.6317,7175.991950147263,6049.700778998675,7452.945002193489
82616,TBA - TO BE ASSIGNED,2020-11-06T06:33:58.386816,28999.0,97.3014,0.0099851,14.76041019,711.9438956144586,571.7533784458392,641.8486370301489,65.8697,323.741,35.7061,7019.985637030149,5853.495864128142,7535.303967925367
82617,TBA - TO BE ASSIGNED,2020-11-07T17:56:36.578976,36759.0,74.0266,0.0040603,14.46200421,766.9795043982003,709.1915079147075,738.0855061564539,124.7505,168.3677,191.8429,7116.222506156454,5974.275677520348,7484.178351786578
82619,TBA - TO BE ASSIGNED,2020-10-24T06:27:57.299616,81879.0,66.1925,0.0221959,13.49640067,1238.9807196923894,908.1854519858362,1073.5830858391128,10.8767,224.644,133.6554,7451.7200858391125,6401.706804100079,7313.758594281805
82627,TBA - TO BE ASSIGNED,2020-11-07T11:13:02.764704,33427.0,82.4733,0.0006422,13.13520827,1214.4424800626593,1204.6968296351715,1209.5696548489154,131.9475,49.9254,338.7804,7587.706654848916,6577.7411537000235,7247.923847249285
82637,TBA - TO BE ASSIGNED,2020-11-06T15:51:18.529632,23441.0,99.5332,0.003302,14.47002331,758.9452020054869,711.9670330573099,735.4561175313984,110.884,292.7918,66.9784,7113.593117531398,5970.9648111133465,7485.56140778747
82642,TBA - TO BE ASSIGNED,2020-11-07T12:39:33.458976,35536.0,99.0181,0.0142085,13.98977946,1000.7100542457156,793.9629241038356,897.3364891747756,220.6158,358.6542,1.4221,7275.473489174775,6175.937243831282,7401.81551806039
82683,TBA - TO BE ASSIGNED,2020-11-07T12:18:12.207456,19890.0,98.0975,0.0229196,14.13471382,1013.12609614948,681.9078974591675,847.5169968043238,150.1293,50.5497,311.5714,7225.6539968043235,6112.610492173367,7427.288731322729
82693,TBA - TO BE ASSIGNED,2020-11-07T16:47:48.517440,30018.0,100.5294,0.0045443,13.59635782,1070.7127002180905,1003.3193404773574,1037.016020347724,98.895,287.1358,72.4805,7415.153020347723,6354.642996590382,7331.76994096059
82698,TBA - TO BE ASSIGNED,2020-11-07T13:49:19.041312,29192.0,61.613,0.0723483,13.21246662,1726.7775456078234,633.1463270569129,1179.9619363323682,52.5917,336.3247,20.5946,7558.098936332368,6539.278583244576,7262.106298491825
82708,TBA - TO BE ASSIGNED,2020-11-03T23:25:08.504832,82375.0,102.1628,0.006154,12.86920675,1361.105364170161,1266.433380539219,1313.76937235469,315.3874,80.0762,280.7267,7691.90637235469,6713.700516156514,7198.663834747271
82728,TBA - TO BE ASSIGNED,2020-11-06T13:23:34.222272,83026.0,100.259,0.0163424,14.28502372,913.995892924293,679.4864351090409,796.741164016667,72.2508,1.2158,358.9384,7174.878164016666,6048.2923720339395,7453.523455545701
82729,TBA - TO BE ASSIGNED,2020-11-06T02:26:47.362848,30862.0,67.9498,0.0839955,12.15831714,2281.778925231879,939.7180622526248,1610.7484937422519,120.3876,202.0589,154.2173,7988.885493742252,7106.246613336812,7063.594987094252
82737,TBA - TO BE ASSIGNED,2020-11-07T16:26:21.979104,29473.0,102.8196,0.0325625,13.37589828,1362.3725641493602,874.1690071102203,1118.2707856297902,293.7578,248.118,108.5016,7496.40778562979,6459.379264956544,7291.926564961129
82739,TBA - TO BE ASSIGNED,2020-11-07T09:30:48.716352,34966.0,99.0756,0.0183635,13.76118783,1112.7638923463628,842.6066085540779,977.6852504502203,166.395,209.617,326.417,7355.82225045022,6278.527774444299,7361.278940960666
82741,TBA - TO BE ASSIGNED,2020-11-07T16:53:32.224416,34414.0,102.8798,0.0207675,13.5600873,1204.5015034866528,895.9641624738188,1050.2328329802358,105.4934,68.8785,293.4402,7428.3698329802355,6371.640394970014,7325.244567744802
82742,TBA - TO BE ASSIGNED,2020-11-06T06:37:40.766592,27772.0,99.5787,0.0056153,14.22355593,857.8024451985439,776.992277002767,817.3973611006554,341.1923,295.9321,63.6074,7195.534361100655,6074.430362225171,7442.817363768725
82748,TBA - TO BE ASSIGNED,2020-11-07T14:03:39.453120,28346.0,102.8599,0.003897,14.49423801,755.2218476855669,699.8402708317044,727.5310592586357,71.1841,201.0123,158.9454,7105.668059258635,5960.989459424495,7489.734624013155
82755,TBA - TO BE ASSIGNED,2020-11-07T18:49:45.072480,37076.0,99.8147,0.0002366,14.66803458,672.9590901630672,669.6233007409792,671.2911954520232,332.8782,164.2925,195.8347,7049.428195452023,5890.359715800444,7519.551572184864
82783,TBA - TO BE ASSIGNED,2020-11-07T19:37:46.680960,26116.0,90.3227,0.0023168,13.06450833,1254.5620272379501,1219.2769016044085,1236.9194644211793,342.8375,69.0086,291.3516,7615.056464421179,6613.337281250741,7234.896521343767
82785,TBA - TO BE ASSIGNED,2020-11-06T19:07:36.177600,36286.0,63.1321,0.0350372,14.30023391,1042.8619940749213,540.4432868918329,791.6526404833771,88.9725,13.9487,55.9156,7169.789640483376,6041.859213196596,7456.167933582014
82820,TBA - TO BE ASSIGNED,2020-11-06T12:13:56.253504,36034.0,99.7688,0.0058505,14.20808591,864.747524617861,780.4914728263147,822.6194987220879,231.7432,208.2852,151.5141,7200.756498722088,6081.044311478259,7440.118031692171
82829,TBA - TO BE ASSIGNED,2020-11-07T14:40:28.008192,27597.0,65.0973,0.0165531,11.28871719,2154.8715682343454,1876.9761112614824,2015.923839747914,165.7998,20.7476,10.6435,8394.060839747914,7653.659715785642,6891.009228839449
82854,TBA - TO BE ASSIGNED,2020-11-06T15:10:39.316800,82270.0,82.6914,0.0137625,13.8074821,1062.2422168313315,860.2260267046686,961.234121768,73.842,123.2477,238.1959,7339.371121768,6257.476879148001,7369.524440417852
82873,TBA - TO BE ASSIGNED,2020-11-07T18:23:11.054688,35796.0,100.0256,0.0047332,14.10645553,891.4096035841694,822.9173551264003,857.1634793552848,314.2453,345.0473,14.9292,7235.300479355285,6124.855376763796,7422.3358542279075
82875,TBA - TO BE ASSIGNED,2020-11-07T06:43:49.075968,28173.0,98.6364,0.0393566,14.10738903,1141.588562748413,572.1000328581631,856.8442978032881,333.0233,206.7086,151.3329,7234.981297803288,6124.450088975811,7422.499575905387
82893,TBA - TO BE ASSIGNED,2020-11-07T11:07:40.284480,16081.0,98.9864,0.0034713,14.06942084,895.0147726890673,844.6948646886385,869.8548186888529,32.2786,275.8943,83.8269,7247.991818688853,6140.977726272909,7415.834697935485
82912,TBA - TO BE ASSIGNED,2020-11-07T15:59:47.286528,33385.0,65.84,0.0819596,13.14656448,1826.7266594503772,583.6722171531064,1205.1994383017418,81.9431,31.5606,333.1995,7583.3364383017415,6572.059197019956,7250.0120069129
82915,TBA - TO BE ASSIGNED,2020-11-07T13:37:16.948128,20869.0,74.022,0.0021519,14.68119507,682.2383397201856,651.9171445130632,667.0777421166244,267.4052,33.9475,326.3067,7045.214742116624,5885.079490330611,7521.799803439078
82939,TBA - TO BE ASSIGNED,2020-11-07T09:26:44.962080,29159.0,86.2333,0.1932371,8.76349002,5479.837852271908,1639.191810800433,3559.5148315361703,3.2301,335.4256,16.5308,9937.65183153617,9859.085798331274,6333.255359877563
82959,TBA - TO BE ASSIGNED,2020-11-04T23:11:28.808160,28093.0,100.0636,0.0052598,14.09459089,899.3008839592667,823.1457093824083,861.2232966708375,223.4399,282.3769,77.1513,7239.360296670838,6130.011198927385,7420.254347558205
82961,TBA - TO BE ASSIGNED,2020-11-07T06:41:10.332384,31364.0,99.6553,0.0527096,12.8857861,1712.2596201733504,902.0806882234774,1307.170154198414,250.3366,288.957,65.5129,7685.307154198414,6705.062409812925,7201.753845236596
82965,TBA - TO BE ASSIGNED,2020-11-06T10:26:26.161728,27181.0,100.2114,0.0001394,13.55478033,1053.2073959526542,1051.135825911927,1052.1716109322906,300.9666,81.9155,278.2138,7430.30861093229,6374.135020748056,7324.288823511727
82991,TBA - TO BE ASSIGNED,2020-11-07T00:32:48.154848,21189.0,86.3161,0.0023829,14.64533832,695.3878694575578,661.7570036248908,678.5724365412243,62.0858,350.8594,9.2181,7056.709436541224,5899.4881587685895,7515.6711659484345
83903,TBA - TO BE ASSIGNED,2020-11-07T09:22:52.171968,2521.0,10.5898,0.0131905,0.99113676,36674.91011869181,35553.91417958834,36114.41214914007,309.9975,196.891,343.696,42492.549149140075,87172.63195847956,3062.756675806807
83934,TBA - TO BE ASSIGNED,2020-11-07T09:28:27.276096,5933.0,9.8314,0.0232421,1.02662096,36094.265084460916,34164.81394775094,35129.53951610593,314.9501,217.4044,252.4967,41507.67651610593,84159.5908971115,3098.879408052241
83952,TBA - TO BE ASSIGNED,2020-11-07T09:34:30.603648,4081.0,21.1423,0.7154335,2.31934576,34977.24758645172,482.1447001769593,17729.696143314337,348.0129,129.0606,319.3103,24107.83314331434,37251.884341729135,4066.209956104962
83970,TBA - TO BE ASSIGNED,2020-10-14T21:04:52.372416,9734.0,18.3088,0.527067,5.10788292,15370.53001833949,357.4301617449337,7863.980090042212,155.3848,235.4194,63.2179,14242.117090042211,16915.031404047895,5290.315974339236
84006,TBA - TO BE ASSIGNED,2020-10-31T03:51:00.136800,4380.0,22.6873,0.6106492,2.16232985,34308.78535500807,3457.329201119571,18883.05727806382,177.1528,152.1613,261.636,25261.19427806382,39956.901117560716,3972.299159605825
84026,TBA - TO BE ASSIGNED,2020-11-07T17:29:11.556672,5667.0,21.8748,0.6203411,3.68775614,22296.647287616786,340.59466728528514,11318.620977451035,70.6351,79.4327,340.7903,17696.757977451034,23428.881064787507,4745.937691226306
84071,TBA - TO BE ASSIGNED,2020-11-07T15:19:21.681696,5461.0,20.3192,0.7041101,2.57748637,31913.32133852097,270.5271788222126,16091.924258671592,174.2014,85.3458,345.0136,22470.06125867159,33521.03080180396,4211.790490175276
84079,TBA - TO BE ASSIGNED,2020-11-06T09:21:29.640096,17265.0,62.7762,0.4026539,7.0563694,9727.01493405251,480.53975391179756,5103.777343982154,242.176,152.7128,236.0132,11481.914343982153,12244.256940403357,5891.986410898247
84136,TBA - TO BE ASSIGNED,2020-11-07T06:40:44.803776,30018.0,51.4089,0.2180551,10.91463735,4078.5931889286103,334.6848106953976,2206.638999812004,350.7032,41.3901,333.3079,8584.775999812004,7915.975330137732,6814.035690850005
84170,TBA - TO BE ASSIGNED,2020-11-07T13:40:37.924896,4412.0,20.8734,0.700713,2.60903362,31528.310830090177,292.5399759061038,15910.42540299814,120.3706,86.4312,344.5086,22288.56240299814,33115.709716304795,4228.90431787188
84188,TBA - TO BE ASSIGNED,2020-11-07T16:01:16.021920,13045.0,64.557,0.4969518,5.41174575,14135.912618882216,515.5757671641713,7325.7441930231935,292.5187,155.1791,240.6136,13703.881193023193,15965.273313144819,5393.2070735328525
84197,TBA - TO BE ASSIGNED,2020-11-05T04:03:30.992544,6552.0,20.2044,0.6230945,3.6896766,22335.40570456379,289.55374125688104,11312.479722910335,176.3213,29.7058,354.5163,17690.616722910334,23416.68643804714,4746.761390105769
84232,TBA - TO BE ASSIGNED,2020-11-07T15:32:45.672576,5102.0,20.2059,0.693523,2.6802067,30696.827873057893,331.322516877045,15514.075194967469,141.4974,153.1783,272.58,21892.21219496747,32236.3196838512,4267.013956744708
84249,TBA - TO BE ASSIGNED,2020-11-06T14:46:05.300832,6642.0,64.383,0.5751241,4.39830873,18407.084860137533,307.45903940134485,9357.271949769438,133.4909,10.8156,357.628,15735.408949769439,19643.914355234425,5033.03407496828
84292,TBA - TO BE ASSIGNED,2020-11-03T18:38:11.560416,11607.0,23.9242,0.4959607,5.73099451,13353.75353416078,270.198275462134,6811.975904811457,120.2271,249.1346,52.2683,13190.112904811456,15075.91742571742,5497.2391572121705
84346,TBA - TO BE ASSIGNED,2020-11-05T09:37:37.337376,3361.0,20.9791,0.6965987,2.70437535,30542.5402381333,224.35625366691238,15383.448245900106,65.3383,189.6954,141.9711,21761.585245900107,31948.227896693366,4279.801468804698
84353,TBA - TO BE ASSIGNED,2020-11-07T07:57:15.985728,3017.0,19.6183,0.6706155,2.03725618,37533.66422528189,2279.67007211735,19906.66714869962,45.2197,41.2764,353.3845,26284.804148699623,42409.983019415784,3894.184422417564
84407,TBA - TO BE ASSIGNED,2020-11-07T18:24:30.273984,3755.0,18.4928,0.7241573,2.05687258,38652.40083865943,826.1622480256774,19739.281543342553,160.4975,124.0231,326.0188,26117.418543342555,42005.51888343024,3906.6433367573904
84414,TBA - TO BE ASSIGNED,2020-11-02T21:14:26.723328,10049.0,65.1862,0.4317695,6.90178848,10305.875933480856,243.29543811122858,5274.5856857960425,263.7622,355.9186,1.4911,11652.722685796041,12518.494336702694,5848.643934228646
84415,TBA - TO BE ASSIGNED,2020-11-03T08:39:12.541248,7755.0,23.8849,0.5604421,4.6616674,17242.338929688492,275.4689214593227,8758.903925573908,19.9345,255.8363,38.6569,15137.040925573909,18534.140809788336,5131.5479964149545
84434,TBA - TO BE ASSIGNED,2020-11-06T14:28:48.651168,4207.0,20.5083,0.7162968,2.33795906,34778.16064756722,424.9831495960934,17601.571898581657,328.4842,177.4561,190.6795,23979.70889858166,36955.30921743337,4077.0584203618255
84437,TBA - TO BE ASSIGNED,2020-11-06T22:25:32.513376,4755.0,19.0919,0.6994721,1.97260712,39262.89785756802,1692.8424291837555,20477.87014337589,347.9154,153.9844,271.2191,26856.007143375893,43799.902739882586,3852.548954158285
84452,TBA - TO BE ASSIGNED,2020-11-07T15:38:42.759456,8466.0,2.7829,0.6373099,3.51904887,23515.759766241194,243.83505766464623,11879.79741195292,137.2143,223.377,63.6733,18257.93441195292,24552.088701172226,4672.432827727357
84479,TBA - TO BE ASSIGNED,2020-11-05T20:01:35.039712,5867.0,23.4706,0.5119919,5.49368498,14135.475035211723,242.80378244784606,7189.139408829784,160.0026,75.3702,334.2664,13567.276408829784,15727.148592346091,5420.290352689224
84480,TBA - TO BE ASSIGNED,2020-11-06T10:39:32.957280,14099.0,45.9284,0.4558645,6.24517643,11755.83703756503,399.5123141480299,6077.67467585653,3.5224,355.4846,1.5679,12455.811675856528,13834.677205428427,5656.956916929672
84481,TBA - TO BE ASSIGNED,2020-11-05T07:06:47.816064,5938.0,64.6713,0.5960242,4.07417158,20050.92624067703,311.42445270422286,10181.175346690627,197.6651,354.7554,1.1677,16559.312346690625,21206.765179977978,4906.22813761132
